video_id,video_title,published_at,channel_id,channel_title,video_duration,video_view_count,video_likes,video_dislikes,video_comments,video_category_id,video_live_streaming
HRdyfERwQZs,"Mining 1,000,000 Blocks Alone!",2021-05-12T18:18:01Z,UCIPPMRA040LQr5QPyJEbmXA,MrBeast Gaming,PT9M,55442592,1303906,0,40589,20,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
TtfjkcuomT8,Best Minecraft Player vs 100 Players!,2020-06-24T16:01:53Z,UCIPPMRA040LQr5QPyJEbmXA,MrBeast Gaming,PT13M46S,53803160,1115167,0,47332,20,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
p9a18OPYkG0,"Among Us but LazarBeam Goes 4,000 IQ!",2020-10-08T18:43:36Z,UCIPPMRA040LQr5QPyJEbmXA,MrBeast Gaming,PT10M1S,52918233,1169924,0,48564,20,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
cJp8thYqiOQ,"First To Mine Netherite Wins $10,000!",2020-07-08T16:02:10Z,UCIPPMRA040LQr5QPyJEbmXA,MrBeast Gaming,PT11M52S,52497800,935609,0,26380,20,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
wW8FnNghyvI,1000 People Build 10 Countries!,2021-04-15T19:07:15Z,UCIPPMRA040LQr5QPyJEbmXA,MrBeast Gaming,PT9M59S,52464612,1186790,0,40150,20,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
Z5TQBkJJlFE,"Donating $100,000 To Twitch Streamers!",2021-03-25T19:48:36Z,UCIPPMRA040LQr5QPyJEbmXA,MrBeast Gaming,PT10M23S,51963774,1504101,0,46320,20,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
R3t78CfkIhc,I Made a 100 Player Skyblock Challenge!,2020-09-16T19:20:18Z,UCIPPMRA040LQr5QPyJEbmXA,MrBeast Gaming,PT11M27S,51851913,897318,0,29970,20,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
FafXBaAEowM,"Among Us But PewDiePie Goes 90,000 IQ!",2020-10-31T19:04:13Z,UCIPPMRA040LQr5QPyJEbmXA,MrBeast Gaming,PT10M14S,51640810,1114011,0,38433,20,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
gi-63nX4BoM,I Made Minecraft Only 1 Block Wide!,2020-09-30T19:01:50Z,UCIPPMRA040LQr5QPyJEbmXA,MrBeast Gaming,PT10M33S,51124315,909584,0,48952,20,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
Zi2j4tSZiWM,"$10,000 World Height Jump Challenge!",2020-07-19T17:00:43Z,UCIPPMRA040LQr5QPyJEbmXA,MrBeast Gaming,PT10M12S,50494693,974369,0,22068,20,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
D1eZybtieJM,"Minecraft, But Every Minute There's Random Chaos!",2020-11-19T20:10:57Z,UCIPPMRA040LQr5QPyJEbmXA,MrBeast Gaming,PT10M15S,49814421,803331,0,29220,20,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
L2GQmOYFCy4,I Went on a 900 IQ Rampage in Among Us!,2020-10-04T18:19:41Z,UCIPPMRA040LQr5QPyJEbmXA,MrBeast Gaming,PT10M7S,48997918,1134752,0,41673,20,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
y4SQtg0G-2Y,"Extreme $20,000 Fall Guys Challenge!",2020-08-19T17:02:32Z,UCIPPMRA040LQr5QPyJEbmXA,MrBeast Gaming,PT10M1S,48757438,1050439,0,45768,20,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
BKgISmtk5Wg,"$10,000 Extreme Hide and Seek - Challenge",2020-06-05T20:00:18Z,UCIPPMRA040LQr5QPyJEbmXA,MrBeast Gaming,PT12M42S,47726373,825562,0,17512,20,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
L678M0y86dw,GTA Wanted Level 100!,2021-11-27T21:00:10Z,UCIPPMRA040LQr5QPyJEbmXA,MrBeast Gaming,PT8M1S,47286929,979864,0,20625,20,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
pMVahIsthtc,"Minecraft, But Everything is 100x Faster!",2020-09-12T17:33:15Z,UCIPPMRA040LQr5QPyJEbmXA,MrBeast Gaming,PT10M21S,46604130,744069,0,29923,20,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
T2nzYFz028U,World’s Richest Youtuber!,2022-08-19T20:01:11Z,UCUaT_39o1x6qWjz7K2pWcgw,Beast Reacts,PT39S,81217529,3416607,0,6612,24,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
zySUlGXbXvA,World's Luckiest People!,2022-01-06T23:00:05Z,UCUaT_39o1x6qWjz7K2pWcgw,Beast Reacts,PT8M3S,67919227,968515,0,15957,24,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
Iu8ZmhRphSU,World's Fastest Workers!,2021-12-22T21:00:01Z,UCUaT_39o1x6qWjz7K2pWcgw,Beast Reacts,PT8M19S,66779328,3376912,0,24190,24,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
Dt-IFSvDJic,How Long Does A Pencil Last?,2022-02-07T21:00:06Z,UCUaT_39o1x6qWjz7K2pWcgw,Beast Reacts,PT10M9S,63667291,1080261,0,27845,24,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
v9WSjE3tIkg,World's Most Viewed TikToks!,2021-11-22T19:11:19Z,UCUaT_39o1x6qWjz7K2pWcgw,Beast Reacts,PT8M23S,61673588,1727049,0,28836,24,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
KvIl8mjMTsE,Extreme Try Not To Laugh Challenge!,2021-10-25T19:59:59Z,UCUaT_39o1x6qWjz7K2pWcgw,Beast Reacts,PT8M8S,60662391,875304,0,16851,24,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
vd57lL4a8Iw,World’s Fastest Big Mac Ever Eaten,2021-07-06T20:34:36Z,UCUaT_39o1x6qWjz7K2pWcgw,Beast Reacts,PT8M12S,58683621,1039713,0,24798,24,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
L1ug9p8uECU,Insane BMX Downhill!,2021-06-13T20:01:49Z,UCUaT_39o1x6qWjz7K2pWcgw,Beast Reacts,PT8M5S,57397263,906505,0,16719,24,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
ySXPnjStay4,World’s Sharpest Knife!,2021-11-29T21:00:09Z,UCUaT_39o1x6qWjz7K2pWcgw,Beast Reacts,PT8M2S,57243953,998167,0,15591,24,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
CK78QUMcZL8,Moments Before Disaster!,2022-04-01T20:01:36Z,UCUaT_39o1x6qWjz7K2pWcgw,Beast Reacts,PT12M19S,56908995,803974,0,12800,24,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
Rw7qsAoJs3g,World's Fastest Workers!,2021-05-11T20:05:04Z,UCUaT_39o1x6qWjz7K2pWcgw,Beast Reacts,PT9M,56353122,995194,0,20483,24,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
ooqdg9Wr-mo,World’s Most Expensive Food!,2021-06-05T18:04:11Z,UCUaT_39o1x6qWjz7K2pWcgw,Beast Reacts,PT8M6S,55801110,1225201,0,66424,24,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
9jzUrudNUWo,Extreme Try Not To Laugh Challenge!,2021-07-29T22:00:02Z,UCUaT_39o1x6qWjz7K2pWcgw,Beast Reacts,PT8M10S,55336855,1180665,0,20308,24,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
0OnHP2tlTU0,Most Dangerous Tourist Destinations!,2021-07-02T20:24:35Z,UCUaT_39o1x6qWjz7K2pWcgw,Beast Reacts,PT9M38S,54668891,909643,0,18702,24,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
qK_qK_UKu-Q,Most Expensive iPhone!,2022-01-10T21:00:02Z,UCUaT_39o1x6qWjz7K2pWcgw,Beast Reacts,PT8M3S,52415093,908499,0,12262,24,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
W57EKdp3nf8,Most Expensive Houses!,2021-05-21T20:03:32Z,UCUaT_39o1x6qWjz7K2pWcgw,Beast Reacts,PT8M2S,51462114,1142855,0,35046,24,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
hDYFFYUzxQQ,World’s Most Expensive Car!,2021-07-09T21:06:05Z,UCUaT_39o1x6qWjz7K2pWcgw,Beast Reacts,PT9M8S,51288761,1110377,0,25825,24,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
L4KWhKY85cY,Extreme Try Not To Laugh Challenge!,2022-03-14T20:00:04Z,UCUaT_39o1x6qWjz7K2pWcgw,Beast Reacts,PT8M41S,49904700,760076,0,12255,24,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
yzbeiFEUPNQ,Inside an Ice Cream Factory!,2021-06-28T20:14:23Z,UCUaT_39o1x6qWjz7K2pWcgw,Beast Reacts,PT8M3S,47657410,1080327,0,23912,24,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
PJC-oRDwwY8,Most Expensive Luxury Items!,2021-08-23T20:39:17Z,UCUaT_39o1x6qWjz7K2pWcgw,Beast Reacts,PT10M42S,47103527,787921,0,18037,24,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
J8Oi3hMS5Zw,TikTok Try Not To Laugh Challenge!,2021-06-23T20:08:06Z,UCUaT_39o1x6qWjz7K2pWcgw,Beast Reacts,PT8M3S,46703172,940389,0,17609,24,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
57tOReFC968,Rarest Pets Ever!,2021-12-04T22:30:00Z,UCUaT_39o1x6qWjz7K2pWcgw,Beast Reacts,PT8M3S,46070258,743306,0,14565,24,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
0RoQ3V26jYw,World's Most Expensive Big Mac!,2022-10-09T20:30:18Z,UCUaT_39o1x6qWjz7K2pWcgw,Beast Reacts,PT26S,45057971,1463188,0,8477,24,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
fqq9TSkSe2U,100 Kids vs 1 Pro,2022-08-15T20:00:26Z,UCUaT_39o1x6qWjz7K2pWcgw,Beast Reacts,PT9M13S,43757063,755434,0,8601,24,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
nowJp4hsQ7k,Impossible 0.0000001% Odds!,2021-09-07T22:19:45Z,UCUaT_39o1x6qWjz7K2pWcgw,Beast Reacts,PT8M48S,43333165,915227,0,22108,24,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
T_7X9Inu11I,Forging A Katana From Rusted Chain!,2021-05-03T19:50:47Z,UCUaT_39o1x6qWjz7K2pWcgw,Beast Reacts,PT8M2S,41169833,647759,0,18200,24,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
5s6iBACk-E4,What Can You Cut With Paper?,2022-06-02T20:00:02Z,UCUaT_39o1x6qWjz7K2pWcgw,Beast Reacts,PT8M10S,41058035,654868,0,10677,24,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
HR1ig6u9-6A,Extreme Try Not To Laugh Challenge!,2022-11-03T20:00:01Z,UCUaT_39o1x6qWjz7K2pWcgw,Beast Reacts,PT8M5S,40886920,624031,0,9195,24,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
r0HOCD3ilpY,1000 Degree Ball vs Ice!,2021-05-28T22:38:21Z,UCUaT_39o1x6qWjz7K2pWcgw,Beast Reacts,PT8M3S,40854402,637965,0,14748,24,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
8F1J51GSPYY,World's Deepest Pool!,2021-11-12T21:00:03Z,UCUaT_39o1x6qWjz7K2pWcgw,Beast Reacts,PT8M1S,40454110,714847,0,14023,24,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
GjMmsEwIcl0,World's Largest Oreo!,2022-05-12T20:00:02Z,UCUaT_39o1x6qWjz7K2pWcgw,Beast Reacts,PT10M8S,40461358,902637,0,13968,24,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
Q-Kc5EfIRlk,Extreme Try Not To Laugh Challenge!,2021-12-09T21:00:19Z,UCUaT_39o1x6qWjz7K2pWcgw,Beast Reacts,PT8M2S,40277859,803236,0,9840,24,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
NhtPxMMOi4k,Water Balloons in Slow Motion!,2021-03-21T20:00:35Z,UCUaT_39o1x6qWjz7K2pWcgw,Beast Reacts,PT8M3S,40165775,700175,0,20170,24,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
T906mp5kYfM,Real Vs Fake Commercials!,2021-12-28T21:00:08Z,UCUaT_39o1x6qWjz7K2pWcgw,Beast Reacts,PT8M1S,40033002,601035,0,7763,24,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
ZRjgy6RAupY,Hydraulic Press vs 1000 Sheets Of Paper,2021-04-28T21:34:04Z,UCUaT_39o1x6qWjz7K2pWcgw,Beast Reacts,PT8M18S,39852120,794428,0,17557,24,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
OSXbYwoCc5Y,World's Most Dangerous Jobs!,2021-10-08T20:01:11Z,UCUaT_39o1x6qWjz7K2pWcgw,Beast Reacts,PT8M4S,38135429,774951,0,15283,24,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
DvkTX-AquQo,Impossible 0.00001% Odds!,2022-10-11T20:00:25Z,UCUaT_39o1x6qWjz7K2pWcgw,Beast Reacts,PT8M1S,38133716,564657,0,7268,24,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
esDlUtMQmeU,World's Cutest Animals!,2022-03-24T20:32:53Z,UCUaT_39o1x6qWjz7K2pWcgw,Beast Reacts,PT8M4S,37572972,701927,0,14652,24,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
plTvQ1g59yM,Extremely Satisfying Workers!,2022-02-21T21:00:03Z,UCUaT_39o1x6qWjz7K2pWcgw,Beast Reacts,PT8M1S,37353674,699355,0,13440,24,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
d2k_vhqhe9g,Insane Parkour Escape!,2021-04-19T20:07:17Z,UCUaT_39o1x6qWjz7K2pWcgw,Beast Reacts,PT6M9S,36977111,616485,0,14562,24,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
diwlAeVHNCI,Most Extreme Collections!,2022-02-03T21:00:07Z,UCUaT_39o1x6qWjz7K2pWcgw,Beast Reacts,PT8M13S,36970053,597491,0,7203,24,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
jgyTwWtvMdE,Luckiest People Alive!,2022-05-27T20:01:02Z,UCUaT_39o1x6qWjz7K2pWcgw,Beast Reacts,PT7M,36530571,605157,0,7922,24,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
GdL3bmxUNYs,World's Unluckiest People!,2022-02-12T21:00:07Z,UCUaT_39o1x6qWjz7K2pWcgw,Beast Reacts,PT8M10S,36047316,609007,0,8562,24,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
GvXEe4ucuXI,Squid Game Without CGI!,2021-11-18T21:29:57Z,UCUaT_39o1x6qWjz7K2pWcgw,Beast Reacts,PT8M21S,35803566,825346,0,14774,24,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
wUoxbm9MUc0,Weirdest Things On Amazon!,2022-05-09T20:00:20Z,UCUaT_39o1x6qWjz7K2pWcgw,Beast Reacts,PT8M34S,35525345,857567,0,19170,24,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
_iz5_DuY_II,Most Expensive Airplane Ticket!,2022-05-02T20:00:10Z,UCUaT_39o1x6qWjz7K2pWcgw,Beast Reacts,PT10M20S,34531013,687503,0,12408,24,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
5orcB4yyjoU,Extreme Moments Before Disaster!,2022-06-14T20:00:04Z,UCUaT_39o1x6qWjz7K2pWcgw,Beast Reacts,PT8M11S,34309940,576104,0,9527,24,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
d2-BHPI8ggM,"100,000 Magnetic Balls In Slow Motion!",2022-05-17T20:00:11Z,UCUaT_39o1x6qWjz7K2pWcgw,Beast Reacts,PT8M6S,34260214,597854,0,9441,24,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
B5WUhJUog_M,iPhone Vs 8000 Feet Drop!,2022-03-28T20:00:03Z,UCUaT_39o1x6qWjz7K2pWcgw,Beast Reacts,PT9M25S,33245034,615346,0,10562,24,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
pmUgsc48WXA,World’s Largest Lighter!,2021-04-30T19:21:06Z,UCUaT_39o1x6qWjz7K2pWcgw,Beast Reacts,PT8M13S,33232739,597352,0,14852,24,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
Dx0Da_Y2fBg,I Am The World’s Greatest Samurai,2020-09-18T13:15:01Z,UC4-79UOlP48-QNGgCko5p2g,MrBeast 2,PT11S,295942361,9075839,0,56075,22,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
NPYPXWJBTWM,"$10,000 Girl Scout Cookies",2023-03-11T17:00:47Z,UC4-79UOlP48-QNGgCko5p2g,MrBeast 2,PT23S,194036720,6756226,0,10809,22,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
e5nlD2LfGd0,World's Most Expensive Water Bottle,2021-03-04T21:03:30Z,UC4-79UOlP48-QNGgCko5p2g,MrBeast 2,PT29S,127016565,6130229,0,30033,22,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
RS9jRyYFFQM,POV: You Enter The Elevator,2021-09-22T16:05:05Z,UC4-79UOlP48-QNGgCko5p2g,MrBeast 2,PT10S,119407694,5269493,0,29903,22,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
0nS_yE49vDI,World's Most Dangerous Fruit,2022-08-23T20:00:00Z,UC4-79UOlP48-QNGgCko5p2g,MrBeast 2,PT36S,113521515,5700199,0,10463,22,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
d5Iq_0_DNiE,MrBeast Called 911,2022-04-05T19:33:51Z,UC4-79UOlP48-QNGgCko5p2g,MrBeast 2,PT45S,111214758,4956144,0,18159,22,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
on94ouT1TQI,"Solve this Mystery, Win a Lamborghini",2023-04-07T20:00:02Z,UC4-79UOlP48-QNGgCko5p2g,MrBeast 2,PT1M,104524194,6494108,0,12084,22,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
wWoTXm9rBzo,$100 to Skydive,2023-02-03T21:00:20Z,UC4-79UOlP48-QNGgCko5p2g,MrBeast 2,PT44S,94788556,6228058,0,11402,22,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
jnyGfof7Lvs,Spreading ❤️ in Paris!,2022-12-01T16:41:05Z,UC4-79UOlP48-QNGgCko5p2g,MrBeast 2,PT34S,92069007,4187773,0,20717,22,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
LIu-ZIbp3jc,World's Best Bathroom Gaming Setup,2021-03-12T21:00:03Z,UC4-79UOlP48-QNGgCko5p2g,MrBeast 2,PT11S,81836170,2856161,0,28712,22,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
BIWzS_-WaPg,$100 For Every Chicken Nugget,2021-04-20T20:00:02Z,UC4-79UOlP48-QNGgCko5p2g,MrBeast 2,PT43S,80119681,3451948,0,21836,22,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
Gcvaa289etA,Watch Out!,2020-09-13T14:15:01Z,UC4-79UOlP48-QNGgCko5p2g,MrBeast 2,PT9S,73908065,2640773,0,21843,22,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
57AoEm66EZM,"Giving Strangers $10,000 If They Watch My Money",2022-09-13T20:00:01Z,UC4-79UOlP48-QNGgCko5p2g,MrBeast 2,PT44S,72354790,4572956,0,11464,22,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
9uNTBYDa8q8,I Met the Real MrBeast,2023-01-18T21:00:09Z,UC4-79UOlP48-QNGgCko5p2g,MrBeast 2,PT8S,72260167,3165730,0,31753,22,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
xdmuHe_ZDIw,World's Longest Whopper Train! LOL,2020-08-21T21:48:56Z,UC4-79UOlP48-QNGgCko5p2g,MrBeast 2,PT15S,70778852,1081869,0,8763,22,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
YL1mCanx2lY,World’s Largest Cup Tower,2021-04-18T20:01:07Z,UC4-79UOlP48-QNGgCko5p2g,MrBeast 2,PT30S,67032922,3400227,0,21126,22,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
UPhxU9J46Qk,Where Chocolate REALLY Comes From,2022-09-17T20:00:06Z,UC4-79UOlP48-QNGgCko5p2g,MrBeast 2,PT25S,63927123,2940160,0,5190,22,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
T4MLZQkelkI,I Surprised Subscribers Inside My Gumball Machine #ShortsxMrBeast #YouTubePartner,2022-06-27T20:24:30Z,UC4-79UOlP48-QNGgCko5p2g,MrBeast 2,PT48S,63888318,3004166,0,7764,22,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
Y-vLayu1NWs,"First Person Who Buys My Chocolate Wins $10,000",2022-09-16T21:30:04Z,UC4-79UOlP48-QNGgCko5p2g,MrBeast 2,PT31S,62850830,3583498,0,10578,22,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
LexiKXhmu54,Prank Calling Dream,2021-02-19T21:00:02Z,UC4-79UOlP48-QNGgCko5p2g,MrBeast 2,PT33S,61823314,2958711,0,27698,22,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
Mblr3BDxEF0,"If I Give Away $10,000 The Video Ends",2021-02-05T21:00:01Z,UC4-79UOlP48-QNGgCko5p2g,MrBeast 2,PT39S,58931913,3139489,0,21687,22,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
